production_cost,marketing_spend,seasonal_demand_index,competitor_price,customer_rating,economic_index,store_count,sales_revenue,product_category_encoded,region_encoded,customer_segment_encoded,promotion_applied_encoded
626.45,254.85,1.49,391.51,3.96,88.95,23,1786.32,2,2,2,0
461.75,173.85,1.65,374.83,4.61,85.5,93,2463.98,1,0,0,0
450.78,154.23,1.82,320.51,3.91,94.34,46,1922.23,1,2,1,1
486.88,175.45,1.9,331.11,4.41,90.27,73,2289.26,1,2,1,0
479.99,119.19,1.35,289.05,4.76,86.62,54,2067.33,1,0,0,0
440.75,91.37,1.43,261.48,3.57,97.25,71,2207.52,2,1,2,0
675.48,196.64,1.41,182.28,3.8,121.74,81,2778.89,0,2,0,0
500.04,212.82,1.94,443.77,2.89,64.37,9,1513.38,0,0,2,0
482.17,195.63,2.11,313.69,4.24,124.39,70,2621.03,1,1,0,0
532.52,316.46,1.67,264.6,4.3,85.05,44,2225.92,3,2,0,0
491.99,208.42,1.05,445.69,3.23,137.21,84,2128.88,3,0,0,1
456.97,131.18,1.75,460.96,3.77,113.46,74,2128.02,2,2,2,0
399.44,144.0,1.69,519.61,3.69,110.95,73,2147.79,2,3,1,1
316.14,200.02,1.0,280.13,4.4,97.92,12,1588.69,2,0,1,0
364.56,178.23,1.69,308.42,3.23,141.26,97,2425.18,0,1,2,0
388.33,138.58,1.23,352.08,4.05,99.39,32,1690.64,0,1,1,0
565.09,197.06,1.87,432.97,2.83,130.23,34,1601.82,2,1,0,0
572.46,197.79,1.75,304.96,4.19,88.51,83,2494.9,2,1,1,1
411.82,279.78,1.61,221.33,4.06,114.33,33,2047.78,2,2,0,1
500.91,179.11,0.43,394.19,4.71,83.04,48,2047.9,0,1,2,1
457.85,279.63,0.89,349.68,2.69,109.83,16,1442.87,3,1,1,0
455.37,216.43,1.43,286.17,3.99,85.87,50,2224.73,3,1,1,0
595.59,153.9,2.26,280.91,4.6,108.59,23,2193.63,2,2,1,1
513.87,164.26,1.78,286.17,4.06,137.88,26,1965.77,2,1,2,1
402.36,139.29,2.41,399.12,4.68,81.33,54,2152.21,1,1,1,0
379.36,203.86,1.54,236.88,3.77,103.12,44,1796.81,1,3,2,0
473.74,251.56,1.48,202.93,3.92,83.31,37,2019.26,3,3,0,1
409.36,281.55,2.21,445.34,4.62,97.41,9,1975.17,0,1,1,0
492.76,125.69,1.42,302.0,4.45,112.42,94,2597.4,2,0,2,1
602.61,243.46,1.01,293.65,5.2,94.04,13,2014.75,2,1,2,0
362.02,208.22,1.66,353.68,4.05,131.48,60,1997.86,3,3,1,0
508.78,186.9,2.06,220.89,4.1,109.67,80,2650.53,1,0,0,1
591.5,179.13,1.09,360.04,3.77,73.53,2,1524.47,0,0,2,1
491.38,103.95,1.79,269.38,3.9,106.4,95,2459.01,1,1,1,1
572.16,231.9,1.45,390.05,4.54,129.22,60,2254.8,1,3,0,0
471.27,134.06,1.73,177.3,4.0,110.85,57,2132.12,1,3,2,0
517.08,162.59,1.66,336.05,3.6,105.22,43,1976.36,1,0,2,0
544.08,220.9,1.29,281.5,3.81,94.05,19,1769.11,2,1,0,0
442.8,109.17,1.45,243.63,3.95,98.06,11,1574.42,2,2,0,1
699.07,133.96,1.32,361.71,3.63,100.22,78,2318.05,1,2,1,0
557.76,260.93,1.56,288.13,3.77,51.08,47,2073.75,0,3,1,0
630.3,206.1,1.08,337.28,3.5,109.27,89,2696.32,3,2,2,0
607.1,166.89,1.2,401.26,3.79,119.93,63,2191.38,0,3,0,1
532.73,206.3,1.29,363.32,4.58,85.04,7,1800.38,0,3,0,0
638.58,233.47,1.7,213.57,4.02,104.65,79,2561.9,0,3,0,0
518.79,256.24,0.79,256.66,5.23,107.07,94,2801.86,1,2,2,1
427.02,144.38,1.45,336.74,3.62,116.21,31,1645.61,2,3,0,0
501.48,148.76,1.15,363.51,4.24,100.25,88,2522.27,0,0,0,0
399.38,230.42,1.29,268.72,4.11,110.79,55,2169.4,1,1,2,1
289.83,232.02,1.17,315.83,4.33,76.77,25,1746.41,0,1,1,0
414.75,132.8,1.6,315.33,3.7,79.71,72,2097.34,0,3,1,0
507.29,150.63,1.42,326.47,3.82,108.62,30,2007.89,1,1,2,0
606.19,190.31,1.86,205.68,4.2,95.41,36,2272.15,2,2,0,1
414.45,201.18,1.7,186.8,3.75,68.39,50,1862.06,2,2,2,0
601.02,202.6,0.73,119.26,3.11,106.95,14,1845.8,3,1,1,0
378.93,132.03,1.02,308.44,4.66,74.5,29,1750.94,1,2,1,1
644.92,164.13,1.48,470.94,3.79,56.48,50,1987.54,3,1,2,0
504.76,141.68,1.06,352.33,4.11,101.05,36,1854.33,3,1,1,0
482.64,199.45,2.15,205.45,4.5,77.68,34,2190.18,2,3,2,0
523.53,194.35,1.93,390.81,4.67,118.32,21,1985.86,1,1,1,0
379.36,240.08,0.68,391.0,4.05,91.94,38,1722.63,3,3,2,1
466.92,156.95,1.67,397.5,3.71,120.26,75,1936.09,1,1,2,0
500.27,211.76,1.48,235.35,4.73,115.35,97,2676.81,1,1,2,1
623.14,121.57,2.12,357.28,4.05,78.64,79,2403.92,2,1,1,1
332.96,186.26,0.72,398.85,3.93,85.45,76,1805.41,3,2,2,0
676.3,223.18,2.53,425.67,4.13,93.11,88,2693.58,3,3,1,0
487.54,227.4,1.08,178.1,4.58,98.65,50,2416.7,1,3,1,1
388.94,227.74,1.69,282.59,3.98,96.07,37,1987.26,0,1,2,1
370.84,240.22,1.2,232.48,4.49,114.56,75,2240.07,2,1,2,0
527.31,177.71,1.31,449.13,3.9,104.68,19,1623.29,2,2,1,1
365.28,224.79,0.66,339.28,4.3,87.75,1,1352.65,2,2,1,0
443.99,293.44,2.1,371.3,3.53,81.75,81,2407.05,2,2,0,0
475.01,176.64,1.37,338.11,4.53,83.68,40,2051.36,3,3,1,1
614.37,269.01,1.4,330.02,3.66,106.6,55,2170.52,3,3,0,1
601.85,243.82,2.66,230.94,4.23,96.14,80,2682.53,0,3,0,0
435.7,186.68,1.98,264.28,3.26,141.61,26,1799.97,2,1,0,1
478.73,190.86,1.17,305.72,4.01,100.0,43,2105.8,2,3,2,0
340.46,205.92,1.19,248.11,4.09,103.77,59,1919.0,1,0,2,0
296.09,241.01,1.63,233.35,3.66,63.98,51,1843.79,3,0,1,0
377.09,220.13,1.89,283.55,3.95,73.24,15,1649.22,2,2,0,1
612.31,176.25,2.38,251.59,4.13,77.57,8,1898.18,0,3,2,0
578.01,95.9,0.7,303.99,4.28,89.34,94,2624.08,0,0,2,0
538.34,233.61,1.86,264.57,4.05,70.36,14,1842.86,3,2,2,0
354.24,103.38,1.94,245.21,4.67,76.9,97,2696.69,0,3,2,0
428.83,131.7,1.11,225.79,4.58,113.3,7,1757.5,0,1,2,0
414.22,179.88,1.32,300.49,3.98,82.8,18,1555.85,3,0,0,0
483.4,139.3,0.68,371.06,3.33,99.18,12,1397.87,2,1,0,0
477.09,215.88,1.25,352.07,3.76,111.84,2,1401.32,2,3,0,0
399.8,185.19,1.62,177.85,2.89,118.93,50,1774.22,0,0,0,0
534.92,239.26,2.3,368.78,3.91,105.85,93,2709.14,0,3,1,0
522.89,119.61,2.34,351.5,4.7,107.05,21,1988.6,2,1,0,0
427.12,166.91,0.99,370.98,4.4,119.55,7,1755.33,3,0,2,1
530.43,200.21,2.23,386.69,4.04,108.29,91,2454.87,0,1,0,0
612.43,202.14,0.53,241.79,3.64,120.71,12,1708.43,1,3,1,0
642.81,234.7,1.21,276.02,4.06,57.13,84,2560.67,3,3,2,0
549.07,154.27,1.35,443.24,5.07,98.33,57,2276.6,0,1,0,1
546.13,176.6,1.63,438.48,4.74,101.11,78,2503.27,0,0,0,0
475.99,225.37,1.55,293.87,3.92,97.64,74,2246.44,1,1,0,1
602.97,90.07,1.68,348.25,3.26,102.46,23,1798.12,1,3,2,0
392.96,219.25,1.41,355.25,5.1,91.83,30,2133.68,2,1,2,0
591.39,238.2,1.98,440.61,3.64,115.78,58,1986.19,3,3,1,1
471.24,133.32,1.85,327.62,4.27,89.29,95,2662.01,3,1,2,0
649.09,184.25,1.36,203.02,3.22,95.65,52,2404.83,2,0,2,1
558.82,274.63,1.92,261.92,3.84,128.88,56,2336.78,3,0,0,1
476.35,222.35,1.16,199.31,3.42,103.15,19,1613.72,3,1,0,0
552.56,249.55,2.34,304.02,3.54,87.26,19,1837.4,3,0,0,0
547.71,290.23,1.21,485.08,4.24,67.31,87,2548.66,3,3,2,0
460.17,200.93,2.21,236.02,3.95,97.37,59,2182.31,1,0,1,1
589.64,249.43,1.88,96.56,4.57,85.58,59,2480.57,1,1,2,0
363.66,190.63,1.59,236.46,4.58,100.12,96,2489.55,3,1,1,1
572.59,153.6,0.61,158.97,4.25,93.03,84,2468.29,2,3,0,1
552.12,173.0,2.46,382.97,4.14,65.56,4,1738.94,0,1,0,0
618.66,215.62,1.05,321.45,4.59,102.34,97,2633.48,1,3,2,1
428.43,177.52,0.87,129.29,2.81,108.7,65,1889.51,3,2,1,1
500.57,181.25,1.18,172.37,3.69,103.19,13,1654.82,2,0,1,0
520.51,148.63,2.77,399.21,3.32,132.25,67,2212.58,0,2,0,1
573.88,271.77,0.87,315.45,3.06,93.56,12,1735.15,1,3,2,0
542.91,182.87,1.59,414.69,3.62,91.97,93,2419.94,0,0,1,1
376.04,164.42,0.94,389.52,3.43,143.33,55,1638.37,2,3,2,0
529.1,169.74,1.02,207.96,4.6,75.03,61,2334.29,1,0,1,1
700.42,240.13,0.7,370.56,4.05,87.6,95,2631.92,0,0,0,1
561.18,228.66,1.66,345.03,3.0,107.22,41,1817.29,3,0,0,0
663.8,174.91,1.42,143.06,4.16,122.51,36,2205.46,1,0,2,0
604.31,201.62,0.93,191.04,3.49,118.7,2,1586.81,0,3,0,0
636.24,213.84,1.94,495.01,4.03,79.2,22,1824.2,2,0,1,0
531.0,164.8,1.99,225.79,4.2,132.55,22,1905.69,2,0,0,1
552.18,122.97,1.7,332.92,3.62,109.28,41,1978.2,1,2,2,1
525.55,225.75,2.09,284.75,4.11,83.61,95,2678.3,0,1,2,1
500.43,167.56,1.33,314.7,4.2,85.3,14,1616.3,1,1,2,0
574.22,222.02,1.66,290.04,3.92,101.43,93,2545.74,1,2,1,1
447.9,216.05,1.33,377.21,3.64,143.05,35,1787.73,0,2,1,1
688.54,202.79,0.75,375.12,4.0,104.25,50,2108.42,0,3,1,0
407.2,178.69,1.61,309.43,3.93,142.86,9,1467.07,3,3,1,0
581.14,168.3,1.58,227.64,4.16,117.56,96,2645.94,0,3,1,1
637.87,143.08,1.48,254.5,3.87,74.75,59,2190.01,2,2,0,0
482.34,169.26,1.69,173.93,3.4,128.15,56,2085.26,1,2,1,1
388.7,228.44,2.21,273.25,3.92,81.12,91,2419.83,1,0,1,1
615.55,269.89,1.4,158.69,4.16,87.7,10,2114.41,2,3,0,0
520.34,262.55,1.02,317.51,4.09,105.52,25,1761.82,0,3,1,1
581.33,207.27,1.38,323.68,3.94,99.43,45,2223.0,2,3,2,0
489.05,269.86,1.43,380.42,3.76,117.87,97,2536.14,2,1,1,0
673.19,184.66,1.99,202.39,3.73,110.03,11,2091.82,3,0,1,1
288.3,135.45,1.55,207.82,3.78,97.64,9,1517.11,2,3,2,1
537.62,296.04,0.93,421.98,4.54,133.98,7,1738.68,1,3,2,1
634.17,226.64,1.9,190.5,3.53,90.51,71,2338.83,2,3,2,0
510.53,123.27,1.82,464.1,4.05,80.0,34,1819.81,1,1,2,1
530.24,277.95,1.55,226.09,3.37,109.27,83,2240.27,1,1,1,0
456.6,162.83,1.97,226.65,4.38,99.64,20,1934.6,1,2,2,0
502.07,173.71,2.06,367.42,3.73,104.91,89,2446.53,0,0,2,1
332.81,251.07,1.31,343.95,3.59,114.76,5,1301.36,3,2,0,0
428.16,268.09,1.05,431.32,4.11,96.3,93,2353.07,1,0,2,1
421.32,149.96,1.49,148.7,2.77,137.17,55,1743.48,1,1,2,1
566.91,273.55,1.77,342.69,3.35,105.3,91,2513.06,0,3,0,1
442.86,243.71,1.45,296.32,4.18,90.99,89,2377.17,1,2,0,1
445.75,160.01,1.01,213.86,4.51,111.79,15,1737.85,2,3,1,1
462.21,187.7,1.58,450.52,4.23,98.29,48,2027.58,2,2,0,1
425.14,275.81,0.48,318.83,4.07,102.27,4,1569.34,3,1,1,1
526.9,121.97,1.34,294.97,5.21,77.88,78,2605.1,1,1,0,0
537.76,269.04,1.93,336.32,4.25,80.14,81,2538.3,0,1,0,1
582.5,242.32,1.95,161.73,3.48,121.23,21,1993.59,2,2,1,0
555.28,206.58,1.4,273.39,3.68,97.55,90,2513.12,0,2,1,0
467.1,298.51,1.8,325.31,3.65,106.52,9,1565.12,2,0,0,1
460.69,305.9,0.91,401.97,3.31,128.26,66,1923.31,0,2,2,0
412.88,169.24,1.31,229.21,3.79,90.37,79,2249.41,2,2,0,0
411.08,230.61,2.1,210.94,3.39,115.18,35,1892.93,0,1,1,1
519.43,293.72,1.26,340.11,4.28,97.59,88,2516.93,2,3,0,1
428.06,160.75,2.3,289.13,3.94,56.4,51,2159.44,1,3,1,0
646.83,212.16,1.13,146.3,3.32,100.92,78,2681.24,3,0,1,1
496.25,250.19,2.2,226.53,3.96,98.66,37,2269.73,2,3,2,1
650.14,99.26,1.52,285.46,4.5,108.5,6,1833.79,2,2,2,1
557.18,241.43,1.06,287.66,4.81,87.15,82,2589.08,3,2,1,1
422.28,145.58,2.21,307.19,3.11,89.28,86,2276.77,2,1,0,0
493.8,209.62,0.9,195.97,3.61,124.02,82,2399.2,2,1,1,1
332.65,257.22,1.1,289.52,3.36,93.28,51,1668.13,0,3,1,1
519.04,80.54,1.74,375.77,4.18,61.73,66,2163.55,3,0,0,1
388.65,301.92,1.64,277.41,4.53,117.25,17,1754.38,2,3,0,0
652.21,173.33,1.32,167.04,4.6,117.08,65,2500.42,3,3,0,1
603.06,228.83,0.9,297.42,4.41,87.69,9,1786.81,0,3,1,1
600.3,266.76,1.17,179.62,3.64,100.0,13,1809.7,1,2,1,0
578.21,120.35,2.16,310.73,3.67,110.63,58,2041.62,3,0,2,1
376.51,237.87,0.83,430.13,3.77,119.28,30,1669.6,1,2,1,1
459.95,251.19,2.32,221.64,4.55,110.04,31,2054.4,1,0,0,0
466.05,231.93,1.66,233.24,3.15,115.51,23,1709.06,1,1,2,1
329.03,204.33,1.2,262.41,4.19,85.36,63,2050.98,2,3,0,1
444.3,149.98,0.5,325.49,3.53,54.2,28,1442.04,2,2,1,0
445.39,269.57,0.56,218.48,3.79,121.07,59,1905.11,0,0,2,0
512.6,201.73,1.32,269.58,4.37,81.08,10,1780.77,0,1,0,1
753.24,154.81,1.26,246.44,3.24,96.57,89,2554.51,3,1,2,0
497.91,184.1,1.56,262.68,3.86,116.16,90,2521.94,0,3,2,1
512.65,218.42,2.36,326.43,3.94,100.53,26,2021.16,1,0,1,1
474.98,121.94,1.77,344.09,3.98,114.05,77,2068.97,1,2,0,1
573.77,200.9,1.44,181.86,3.95,149.1,17,1883.18,2,3,2,0
392.61,179.16,2.11,326.12,4.28,111.03,40,2055.39,1,2,2,0
487.58,106.26,2.3,423.54,4.18,71.06,23,1592.94,1,2,2,1
460.48,246.94,1.16,248.65,4.16,113.53,35,2074.44,1,2,2,0
597.0,270.85,0.93,310.55,4.14,101.63,75,2378.57,3,3,2,0
410.91,108.15,0.5,297.31,4.26,72.42,76,2186.04,0,2,0,0
571.93,114.14,1.45,336.76,4.14,123.58,9,1654.37,0,3,0,1
640.52,289.3,0.88,266.22,3.96,114.48,79,2645.26,3,1,0,0
475.87,154.78,0.88,278.47,3.37,99.77,45,1760.05,2,3,0,0
564.43,109.71,0.64,387.64,4.85,120.46,69,2272.62,3,0,2,1
565.67,208.5,1.55,324.88,3.82,80.19,19,1870.48,1,2,0,1
636.59,198.83,1.46,325.48,4.23,123.45,75,2496.5,2,1,2,0
663.07,189.59,1.55,397.47,3.73,105.1,73,2302.68,1,3,2,1
526.18,223.15,2.19,398.65,3.64,137.87,99,2462.02,3,1,1,1
579.69,226.03,1.09,383.56,4.03,118.86,27,1823.64,1,0,0,1
383.82,149.29,0.62,425.01,4.8,108.55,57,2049.02,2,3,2,0
327.05,252.39,1.83,222.67,4.72,76.23,60,2193.46,2,2,0,1
494.24,231.4,2.24,276.11,4.26,89.76,12,1832.92,2,0,2,0
468.6,229.82,1.48,229.16,4.52,72.57,92,2679.29,2,1,1,0
472.44,161.91,1.54,315.55,4.2,85.13,84,2344.21,3,1,1,0
485.84,228.03,2.36,281.59,4.55,92.14,77,2541.25,0,0,2,1
399.83,172.35,1.12,305.28,4.08,114.21,27,1760.52,1,2,0,1
578.81,240.1,0.91,208.37,4.83,88.88,90,2696.27,1,1,1,1
393.65,190.38,1.54,296.98,3.29,109.39,63,1895.64,1,1,0,0
289.71,230.59,2.06,310.72,4.8,102.9,93,2567.95,1,2,1,1
479.27,178.31,1.78,429.2,3.92,78.83,29,1721.58,0,1,1,1
591.5,233.19,1.52,278.51,4.73,117.63,22,2133.94,3,2,2,1
507.98,151.06,1.39,247.98,4.51,118.66,73,2254.63,3,3,1,0
383.52,201.81,0.5,357.04,4.76,119.74,88,2418.51,2,2,1,0
543.83,223.36,1.85,274.61,4.35,91.78,38,2196.65,1,2,0,1
509.03,209.6,1.15,258.9,4.68,61.01,95,2781.31,0,0,1,0
473.54,290.18,1.27,320.87,4.03,86.86,39,1954.96,2,0,2,1
548.6,251.18,0.98,399.7,4.3,119.19,15,1649.64,2,3,1,1
326.16,242.78,1.93,424.1,4.0,98.37,54,1899.93,0,3,2,0
410.6,232.9,1.32,319.76,3.66,71.9,32,1845.32,0,0,0,1
369.48,239.13,1.43,175.87,4.26,66.33,46,2038.86,0,3,0,0
634.84,282.86,1.81,258.87,4.1,128.41,61,2401.87,3,2,2,1
571.2,179.12,1.66,267.64,4.63,112.17,93,2731.24,1,2,2,0
518.51,250.47,1.78,329.38,3.9,90.07,52,2212.64,0,0,2,1
354.94,217.82,1.59,304.5,3.62,137.65,34,1699.35,0,1,0,1
638.65,195.01,1.59,199.87,4.03,120.7,35,2103.02,2,3,0,1
557.15,210.96,1.73,230.51,3.6,115.11,70,2286.8,2,1,2,1
496.48,157.0,1.75,227.57,4.69,110.57,37,2146.99,3,1,2,0
563.17,243.2,0.89,429.73,4.46,117.11,78,2501.33,1,2,0,1
527.29,194.86,1.2,238.43,4.92,139.17,61,2408.86,3,2,2,0
592.61,204.25,1.4,304.81,3.83,80.55,49,2092.63,1,1,0,0
590.37,267.86,1.73,377.48,3.76,93.22,9,1852.1,2,1,2,0
477.89,206.49,2.3,315.59,3.46,99.04,19,1679.42,2,0,1,1
433.94,277.63,1.09,213.12,3.72,111.49,87,2421.3,2,3,1,1
460.02,173.76,1.94,378.81,3.81,131.31,28,1829.62,3,0,2,1
553.59,145.15,1.22,328.33,4.34,108.26,80,2312.17,0,2,0,0
466.06,185.5,2.19,125.16,3.54,112.5,26,1878.4,0,0,1,1
499.9,245.29,0.63,369.87,4.85,100.46,40,2063.35,0,0,2,0
513.51,169.12,0.32,430.78,4.24,101.49,99,2470.77,3,3,1,0
472.38,235.81,0.66,368.04,3.35,86.91,69,2104.03,1,3,0,0
532.04,205.96,0.69,390.24,3.6,87.26,71,2167.42,2,1,0,0
508.4,177.97,1.81,382.91,4.71,107.36,23,1892.52,2,2,2,0
306.64,98.17,1.72,360.56,4.04,90.44,89,2008.44,3,0,2,1
569.68,265.04,1.9,156.73,5.33,136.93,65,2775.44,3,1,2,0
540.75,236.15,1.8,166.28,4.31,102.93,22,2096.51,0,1,1,1
501.62,302.79,1.74,368.07,3.59,127.19,64,2053.82,2,1,1,1
606.24,170.18,1.56,398.53,4.28,75.1,68,2418.65,1,3,2,1
621.3,127.28,1.43,243.59,4.56,75.71,58,2393.53,3,0,2,0
579.88,249.74,2.01,210.9,4.26,97.78,28,2116.23,1,0,1,1
414.97,190.6,1.51,321.01,3.89,118.74,78,2278.61,1,2,1,0
418.43,231.41,1.76,183.84,3.15,90.2,97,2372.0,2,0,1,0
611.73,281.0,0.33,286.49,3.84,97.99,68,2292.32,2,0,1,1
312.28,219.41,0.91,271.59,4.83,120.0,75,2131.34,3,1,2,0
485.12,208.36,1.99,282.04,3.6,92.24,96,2555.29,2,2,1,1
543.98,211.5,1.17,450.75,3.79,84.85,4,1406.85,2,0,2,1
324.96,118.14,0.8,249.28,4.5,114.17,1,1315.22,2,3,0,0
523.43,255.4,1.82,304.27,4.31,73.92,26,2052.1,1,0,0,1
595.44,258.6,1.5,195.03,3.35,92.53,33,1983.99,3,1,1,1
351.44,226.53,1.3,375.23,3.95,102.29,81,2345.72,0,3,0,1
665.82,124.23,2.25,285.63,4.7,110.58,27,2284.16,1,1,0,0
399.02,193.94,2.17,394.26,4.01,116.45,42,1986.43,2,0,0,1
557.47,271.93,1.41,103.43,4.72,119.57,69,2729.79,1,3,1,0
491.64,171.71,1.86,295.35,4.74,93.95,71,2428.61,2,2,1,0
506.95,259.21,0.38,310.57,3.54,119.15,64,2028.29,2,2,0,1
371.65,202.75,2.05,372.92,3.85,110.12,25,1558.54,1,3,2,1
626.05,235.63,0.96,248.64,4.33,114.42,72,2385.84,3,3,0,0
532.59,179.39,0.77,362.95,3.23,87.32,98,2445.71,2,1,1,0
662.08,204.22,0.61,257.81,3.89,113.3,4,1679.18,3,3,1,1
374.26,221.84,0.57,307.5,4.27,96.94,12,1622.79,0,1,1,1
481.88,145.84,2.04,373.76,3.69,100.96,58,1912.94,2,0,0,0
520.95,213.7,1.82,225.62,4.29,103.3,95,2686.38,3,1,2,0
566.68,169.92,1.93,326.79,3.69,81.7,59,2225.3,0,3,1,0
480.61,227.19,1.2,273.31,4.37,123.79,36,2042.89,3,0,0,0
712.2,256.01,1.66,246.54,4.68,128.61,22,2239.12,3,3,2,1
503.98,223.64,1.26,131.93,3.64,116.51,65,2167.22,0,3,0,0
508.42,251.64,1.05,273.44,3.98,133.93,4,1543.17,3,2,2,1
626.15,143.04,1.12,351.13,4.23,93.36,72,2386.21,3,0,2,1
407.67,230.71,1.77,343.04,3.64,113.74,89,2429.63,3,1,1,0
401.32,144.71,1.85,385.61,4.83,102.42,92,2379.88,1,2,2,0
415.96,161.34,1.29,388.54,3.93,92.62,52,1960.57,0,1,2,1
452.06,206.95,2.74,341.09,4.97,137.59,46,2279.47,0,2,1,0
590.93,190.22,1.52,231.16,4.63,105.13,4,1899.08,2,0,1,1
652.63,225.45,1.66,366.1,3.64,139.57,13,1797.26,2,0,1,0
257.57,199.07,0.87,428.47,4.53,96.33,38,1625.65,3,0,1,1
462.15,124.11,2.11,337.99,3.67,101.55,45,1992.33,0,2,1,1
530.27,213.79,2.18,130.06,4.38,75.48,25,2182.63,2,1,2,1
520.27,111.89,0.65,344.43,4.89,88.84,67,2319.95,0,3,0,1
689.99,155.81,1.45,249.61,3.4,95.63,55,2291.31,2,1,1,0
298.93,181.8,1.41,194.25,3.73,93.42,96,2302.27,1,1,0,1
241.09,178.34,2.69,314.93,3.74,80.8,39,1583.91,2,3,0,0
706.22,117.63,2.22,177.93,4.13,84.76,65,2683.17,1,3,2,0
575.34,268.56,0.77,381.85,4.24,94.27,75,2328.06,2,2,1,0
442.86,282.4,1.14,358.47,3.96,123.73,2,1529.91,3,2,2,0
517.16,312.54,1.05,293.07,3.16,70.09,69,2257.61,1,2,1,0
524.32,257.38,1.69,255.99,3.38,58.36,86,2289.96,2,2,2,1
440.45,180.23,2.29,285.27,3.56,64.78,62,2172.23,3,2,0,1
514.18,179.37,1.55,219.13,4.28,83.05,46,2028.1,1,3,1,1
535.48,176.61,1.75,293.84,3.3,112.74,77,2335.79,3,1,0,1
596.35,194.22,1.75,307.1,3.43,92.6,31,1842.9,0,2,2,1
673.93,263.46,1.26,309.14,4.17,92.15,99,2756.34,1,1,1,0
365.64,259.57,0.68,367.61,4.57,62.44,35,1820.1,2,2,0,0
465.28,209.48,1.72,323.98,4.08,117.23,45,1946.15,1,1,2,1
524.22,127.42,1.5,378.19,5.0,126.21,77,2280.91,3,1,1,1
307.89,195.3,0.95,343.76,4.08,93.29,54,1829.82,2,3,1,1
618.19,207.35,2.32,382.92,3.95,101.71,71,2513.12,0,0,0,1
564.22,263.9,1.12,509.71,3.61,102.37,69,2154.45,2,3,1,0
463.28,200.97,1.8,333.6,4.1,78.64,29,1875.57,0,0,0,0
481.67,139.57,1.32,314.72,3.59,91.17,72,2233.73,2,0,1,1
625.39,249.4,2.27,394.96,3.51,135.72,8,1766.71,2,0,2,0
420.46,188.62,1.38,262.54,3.5,99.92,54,1908.85,2,2,0,0
629.42,72.74,0.66,290.46,3.89,104.47,7,1611.47,3,3,0,0
474.8,216.25,1.91,333.68,3.75,86.13,83,2340.85,3,0,1,1
575.6,225.04,2.27,305.79,5.33,91.4,23,2236.35,1,1,1,0
508.68,157.85,1.29,305.43,4.1,112.93,32,2058.27,1,2,0,1
723.32,190.4,1.84,371.98,4.1,83.21,62,2495.08,0,3,1,1
411.26,232.89,1.56,164.32,3.72,132.4,45,1958.98,3,0,2,0
349.39,121.87,1.92,338.87,3.54,87.34,30,1681.71,1,3,2,1
390.32,262.68,1.1,267.98,3.76,70.4,39,1880.72,0,3,2,0
571.31,285.32,1.52,430.24,4.5,126.49,5,1777.23,1,2,2,0
660.02,174.49,1.63,308.28,4.1,99.27,67,2733.59,3,3,2,1
582.65,104.51,1.61,310.39,3.36,94.27,22,1553.04,2,2,2,1
499.46,238.56,1.11,282.82,4.01,107.95,28,1697.01,3,0,1,1
410.64,166.35,2.53,417.42,4.34,127.98,22,1834.77,0,2,2,1
589.84,226.77,2.13,299.25,4.26,104.32,86,2659.52,0,1,1,0
405.14,310.11,2.0,255.33,4.33,122.85,98,2441.38,3,2,2,0
365.1,122.68,2.22,379.9,5.09,94.13,29,1890.71,3,1,0,1
469.15,160.17,1.53,394.64,4.14,80.77,43,1936.51,1,2,2,1
296.61,190.28,1.31,428.53,4.4,104.64,42,1739.45,0,3,0,1
361.86,264.58,0.96,350.69,2.79,86.05,60,1779.73,0,0,2,0
343.32,212.35,0.99,279.26,4.03,91.81,71,2071.72,2,2,2,0
381.19,118.39,1.24,382.06,3.57,98.31,74,2098.2,0,2,0,1
507.18,182.72,1.64,359.4,3.9,55.19,92,2551.84,2,2,0,1
512.39,161.26,1.96,342.44,4.33,97.51,68,2323.0,3,3,2,1
476.54,236.08,1.94,175.43,4.52,95.15,59,2444.15,3,3,1,0
299.66,218.84,0.91,268.95,3.95,123.26,96,2366.44,1,1,2,0
584.85,147.91,1.84,296.34,4.3,117.4,86,2518.04,0,1,0,0
455.69,158.33,2.07,342.53,3.87,100.48,84,2386.29,2,3,2,1
622.04,182.0,1.37,492.06,4.25,67.39,84,2508.32,1,1,0,0
435.52,188.03,2.1,368.74,4.1,91.2,6,1672.31,0,0,0,0
598.25,197.89,1.94,235.2,4.15,123.28,73,2455.07,1,0,0,1
629.61,202.44,0.87,261.58,3.84,96.03,28,1947.76,3,3,2,1
453.31,261.74,2.6,411.19,4.2,78.66,77,2365.89,0,1,0,0
588.05,180.19,1.14,258.06,3.59,123.04,31,1932.45,1,2,0,0
367.15,172.82,1.98,381.5,4.1,67.53,39,1733.15,1,0,2,0
526.37,133.06,1.96,309.38,3.68,97.74,50,1990.81,2,3,0,0
622.22,188.81,0.89,286.69,3.5,111.16,78,2369.41,1,1,2,1
551.85,212.81,1.59,259.27,3.65,102.52,86,2387.95,0,3,0,1
557.44,182.88,0.88,343.18,3.74,81.42,88,2487.4,2,0,1,0
463.47,258.01,1.55,215.83,4.2,86.04,72,2330.75,0,3,0,0
663.37,218.67,2.03,319.82,4.51,103.41,51,2345.55,0,3,2,1
